user_id,avg_minutes,avg_sessions,total_failures,last_active_days,plan_id,plan_name,price,price_band,usage_drop,will_churn_14d,days_since_last_activity,as_of_date
U000611,86.60249999999999,7.5,0.0,5,PLN_BASIC,basic,299.0,,-15.550000000000011,0,0,2026-01-30
U000612,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000613,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U000614,176.185,9.75,0.0,5,PLN_PREM,premium,799.0,,-74.87333333333333,0,0,2026-01-30
U000615,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000616,10.4775,1.25,0.0,5,PLN_STD,standard,499.0,,-13.969999999999999,1,0,2026-01-30
U000617,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,0,0,2026-01-30
U000618,133.2075,6.75,0.0,5,PLN_BASIC,basic,299.0,,109.28333333333336,0,0,2026-01-30
U000619,15.1975,1.0,0.0,5,PLN_BASIC,basic,299.0,,-20.263333333333332,1,0,2026-01-30
U000620,119.00750000000001,8.0,0.0,5,PLN_STD,standard,499.0,,-79.36999999999999,0,0,2026-01-30
U000621,66.3775,5.25,0.0,5,PLN_BASIC,basic,299.0,,-71.85,0,0,2026-01-30
U000622,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000623,98.03500000000001,6.0,0.0,5,PLN_STD,standard,499.0,,-19.14,0,0,2026-01-30
U000624,44.0475,2.75,0.0,5,PLN_STD,standard,499.0,,29.883333333333326,0,0,2026-01-30
U000625,100.4725,7.25,0.0,5,PLN_STD,standard,499.0,,149.54333333333332,0,0,2026-01-30
U000626,66.1625,4.25,0.0,5,PLN_BASIC,basic,299.0,,64.58333333333331,0,0,2026-01-30
U000627,0.0,0.0,0.0,5,PLN_PREM,premium,799.0,,0.0,1,0,2026-01-30
U000628,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000629,208.5,12.0,0.0,5,PLN_STD,standard,499.0,,62.94666666666669,0,0,2026-01-30
U000630,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000631,93.0125,6.5,0.0,5,PLN_BASIC,basic,299.0,,1.3699999999999903,0,0,2026-01-30
U000632,35.675,2.0,0.0,5,PLN_BASIC,basic,299.0,,-47.56666666666666,1,0,2026-01-30
U000633,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000634,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U000635,73.015,5.75,0.0,5,PLN_BASIC,basic,299.0,,-29.82,0,0,2026-01-30
U000636,195.51,9.75,0.0,4,PLN_STD,standard,499.0,,-113.58666666666667,0,0,2026-01-30
U000637,34.8,2.5,0.0,5,PLN_BASIC,basic,299.0,,-8.213333333333331,0,0,2026-01-30
U000638,80.1725,5.75,0.0,5,PLN_STD,standard,499.0,,-79.32333333333332,0,0,2026-01-30
U000639,52.9575,3.25,0.0,5,PLN_STD,standard,499.0,,-70.61,1,0,2026-01-30
U000640,97.89500000000001,7.25,0.0,5,PLN_STD,standard,499.0,,-17.63333333333334,0,0,2026-01-30
U000641,25.395000000000003,2.25,0.0,5,PLN_STD,standard,499.0,,-33.86000000000001,0,0,2026-01-30
U000642,91.0425,5.25,0.0,5,PLN_PREM,premium,799.0,,27.436666666666667,0,0,2026-01-30
U000643,81.57249999999999,6.25,0.0,5,PLN_STD,standard,499.0,,-79.47,0,0,2026-01-30
U000644,123.52250000000001,8.75,0.0,5,PLN_STD,standard,499.0,,-42.21666666666668,0,0,2026-01-30
U000645,47.407500000000006,4.75,0.0,5,PLN_BASIC,basic,299.0,,-53.85000000000001,0,0,2026-01-30
U000646,107.57,7.0,0.0,5,PLN_STD,standard,499.0,,-12.333333333333329,0,0,2026-01-30
U000647,20.44,0.75,0.0,5,PLN_BASIC,basic,299.0,,-27.253333333333334,1,0,2026-01-30
U000648,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,0,0,2026-01-30
U000649,66.405,5.0,0.0,5,PLN_BASIC,basic,299.0,,-79.25999999999999,0,0,2026-01-30
U000650,82.76499999999999,6.25,0.0,5,PLN_STD,standard,499.0,,-15.88666666666667,0,0,2026-01-30
U000651,102.35249999999999,5.25,0.0,5,PLN_BASIC,basic,299.0,,-35.30999999999999,0,0,2026-01-30
U000652,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000653,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,0,0,2026-01-30
U000654,76.265,6.75,0.0,5,PLN_STD,standard,499.0,,-34.95333333333333,0,0,2026-01-30
U000655,145.3475,7.0,0.0,5,PLN_BASIC,basic,299.0,,79.43,0,0,2026-01-30
U000656,94.97250000000001,6.0,0.0,5,PLN_BASIC,basic,299.0,,-113.36333333333333,0,0,2026-01-30
U000657,0.0,0.0,0.0,5,PLN_PREM,premium,799.0,,0.0,1,0,2026-01-30
U000658,34.7775,3.25,0.0,5,PLN_BASIC,basic,299.0,,-1.8099999999999952,0,0,2026-01-30
U000659,95.1225,5.5,0.0,5,PLN_STD,standard,499.0,,-52.22999999999999,0,0,2026-01-30
U000660,50.6625,3.5,0.0,5,PLN_BASIC,basic,299.0,,-53.00333333333333,0,0,2026-01-30
U000661,44.0775,4.75,0.0,5,PLN_BASIC,basic,299.0,,-40.196666666666665,0,0,2026-01-30
U000662,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000663,102.36500000000001,6.5,0.0,5,PLN_BASIC,basic,299.0,,-25.073333333333338,0,0,2026-01-30
U000664,44.165,4.25,0.0,5,PLN_STD,standard,499.0,,-0.36666666666666714,0,0,2026-01-30
U000665,70.75,5.5,0.0,5,PLN_BASIC,basic,299.0,,-46.29333333333334,0,0,2026-01-30
U000666,173.4575,12.5,0.0,5,PLN_BASIC,basic,299.0,,97.71000000000001,0,0,2026-01-30
U000667,92.625,7.75,0.0,5,PLN_BASIC,basic,299.0,,-110.40666666666664,0,0,2026-01-30
U000668,62.105,3.5,0.0,5,PLN_BASIC,basic,299.0,,-67.58,0,0,2026-01-30
U000669,42.447500000000005,4.5,0.0,5,PLN_BASIC,basic,299.0,,2.5233333333333334,0,0,2026-01-30
U000670,137.045,11.0,0.0,5,PLN_STD,standard,499.0,,-56.95333333333333,0,0,2026-01-30
U000671,28.279999999999998,1.75,0.0,5,PLN_BASIC,basic,299.0,,-37.70666666666666,1,0,2026-01-30
U000672,35.792500000000004,2.5,0.0,5,PLN_BASIC,basic,299.0,,68.23666666666666,0,0,2026-01-30
U000673,122.0625,7.5,0.0,5,PLN_STD,standard,499.0,,-162.75,0,0,2026-01-30
U000674,68.78999999999999,4.75,0.0,5,PLN_STD,standard,499.0,,-63.093333333333334,0,0,2026-01-30
U000675,111.4025,9.5,0.0,5,PLN_STD,standard,499.0,,14.543333333333337,0,0,2026-01-30
U000676,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000677,64.0475,4.5,0.0,5,PLN_BASIC,basic,299.0,,-6.409999999999997,0,0,2026-01-30
U000678,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000679,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000680,55.555,4.5,0.0,5,PLN_STD,standard,499.0,,-56.593333333333334,0,0,2026-01-30
U000681,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000682,236.06,15.5,0.0,5,PLN_STD,standard,499.0,,28.56000000000003,0,0,2026-01-30
U000683,165.1625,11.0,0.0,5,PLN_STD,standard,499.0,,-116.12333333333336,0,0,2026-01-30
U000684,48.89,3.75,0.0,5,PLN_BASIC,basic,299.0,,-65.18666666666667,0,0,2026-01-30
U000685,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000686,28.32,2.0,0.0,5,PLN_BASIC,basic,299.0,,-37.76,0,0,2026-01-30
U000687,104.35499999999999,6.5,0.0,5,PLN_STD,standard,499.0,,134.42,0,0,2026-01-30
U000688,59.435,5.0,0.0,5,PLN_BASIC,basic,299.0,,-72.59333333333333,0,0,2026-01-30
U000689,21.830000000000002,2.0,0.0,5,PLN_BASIC,basic,299.0,,-14.559999999999999,0,0,2026-01-30
U000690,18.932499999999997,1.5,0.0,5,PLN_STD,standard,499.0,,-25.24333333333333,1,0,2026-01-30
U000691,44.4125,2.75,0.0,5,PLN_BASIC,basic,299.0,,-59.21666666666667,1,0,2026-01-30
U000692,80.0825,5.5,0.0,5,PLN_STD,standard,499.0,,-50.05666666666665,0,0,2026-01-30
U000693,179.94,8.25,0.0,5,PLN_STD,standard,499.0,,151.72,0,0,2026-01-30
U000694,161.78,9.75,0.0,5,PLN_PREM,premium,799.0,,-56.62666666666664,0,0,2026-01-30
U000695,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000696,0.0,0.0,0.0,5,PLN_PREM,premium,799.0,,0.0,0,0,2026-01-30
U000697,135.70250000000001,12.0,0.0,5,PLN_PREM,premium,799.0,,-63.72333333333336,0,0,2026-01-30
U000698,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000699,128.8375,7.5,0.0,5,PLN_BASIC,basic,299.0,,-147.14333333333335,0,0,2026-01-30
U000700,44.915,3.5,0.0,5,PLN_BASIC,basic,299.0,,-10.540000000000006,0,0,2026-01-30
U000701,130.1225,7.25,0.0,5,PLN_PREM,premium,799.0,,-76.11000000000001,0,0,2026-01-30
U000702,321.4227201009757,11.25,0.0,5,PLN_STD,standard,499.0,,-317.37696013463426,0,0,2026-01-30
U000703,120.51,8.25,0.0,5,PLN_BASIC,basic,299.0,,-102.98666666666665,0,0,2026-01-30
U000704,0.0,0.0,0.0,4,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000705,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000706,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U000707,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000708,115.2275,5.5,0.0,5,PLN_PREM,premium,799.0,,-90.91666666666669,0,0,2026-01-30
U000709,31.8175,3.0,0.0,4,PLN_BASIC,basic,299.0,,-42.42333333333333,0,0,2026-01-30
U000710,71.875,4.25,0.0,5,PLN_STD,standard,499.0,,-75.03333333333333,0,0,2026-01-30
U000711,138.9725,6.25,0.0,5,PLN_STD,standard,499.0,,-121.78999999999999,0,0,2026-01-30
U000712,122.1225,7.75,0.0,5,PLN_PREM,premium,799.0,,14.516666666666652,0,0,2026-01-30
U000713,43.4125,3.5,0.0,5,PLN_BASIC,basic,299.0,,-16.75,0,0,2026-01-30
U000714,128.2275,5.5,0.0,5,PLN_PREM,premium,799.0,,-116.17000000000002,0,0,2026-01-30
U000715,51.53,3.25,0.0,5,PLN_BASIC,basic,299.0,,56.4,0,0,2026-01-30
U000716,0.0,0.0,0.0,4,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000717,66.7825,4.5,0.0,5,PLN_STD,standard,499.0,,-57.84333333333334,0,0,2026-01-30
U000718,101.64,6.75,0.0,5,PLN_STD,standard,499.0,,-41.64,0,0,2026-01-30
U000719,106.2325,5.0,0.0,5,PLN_STD,standard,499.0,,-34.269999999999996,0,0,2026-01-30
U000720,41.91,4.0,0.0,5,PLN_BASIC,basic,299.0,,-36.519999999999996,0,0,2026-01-30
U000721,239.1475,12.75,0.0,5,PLN_PREM,premium,799.0,,-101.09,0,0,2026-01-30
U000722,62.3775,5.25,0.0,5,PLN_BASIC,basic,299.0,,-73.98333333333333,0,0,2026-01-30
U000723,96.865,7.5,0.0,5,PLN_STD,standard,499.0,,-30.940000000000012,0,0,2026-01-30
U000724,56.8425,4.75,0.0,5,PLN_BASIC,basic,299.0,,-20.229999999999997,0,0,2026-01-30
U000725,92.39999999999999,4.0,0.0,5,PLN_BASIC,basic,299.0,,-31.75999999999999,0,0,2026-01-30
U000726,122.38000000000001,10.0,0.0,5,PLN_BASIC,basic,299.0,,-26.146666666666647,0,0,2026-01-30
U000727,109.98500000000001,5.5,0.0,5,PLN_BASIC,basic,299.0,,-40.61999999999999,0,0,2026-01-30
U000728,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000729,205.73356554272175,7.75,0.0,5,PLN_STD,standard,499.0,,-65.59142072362903,0,0,2026-01-30
U000730,214.96249999999998,11.25,0.0,5,PLN_PREM,premium,799.0,,-193.12333333333333,0,0,2026-01-30
U000731,6.62,0.25,0.0,5,PLN_BASIC,basic,299.0,,-8.826666666666666,1,0,2026-01-30
U000732,97.25,6.5,0.0,4,PLN_STD,standard,499.0,,-15.83999999999999,0,0,2026-01-30
U000733,155.7475,14.0,0.0,5,PLN_BASIC,basic,299.0,,-20.103333333333353,0,0,2026-01-30
U000734,63.64500000000001,5.0,0.0,5,PLN_STD,standard,499.0,,-19.660000000000018,0,0,2026-01-30
U000735,195.8175,10.25,0.0,5,PLN_PREM,premium,799.0,,-73.59666666666666,0,0,2026-01-30
U000736,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000737,113.3525,7.75,0.0,4,PLN_STD,standard,499.0,,-0.44333333333332803,0,0,2026-01-30
U000738,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000739,47.277499999999996,3.0,0.0,5,PLN_BASIC,basic,299.0,,-10.103333333333332,0,0,2026-01-30
U000740,86.0325,4.75,0.0,5,PLN_BASIC,basic,299.0,,-44.91000000000001,0,0,2026-01-30
U000741,144.42249999999999,9.0,0.0,5,PLN_STD,standard,499.0,,-19.643333333333345,0,0,2026-01-30
U000742,187.7625,8.5,0.0,5,PLN_PREM,premium,799.0,,-20.203333333333347,0,0,2026-01-30
U000743,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000744,44.19,2.75,0.0,5,PLN_BASIC,basic,299.0,,-32.64,0,0,2026-01-30
U000745,16.325,2.25,0.0,5,PLN_BASIC,basic,299.0,,-21.766666666666666,0,0,2026-01-30
U000746,56.8025,6.75,0.0,5,PLN_BASIC,basic,299.0,,-31.976666666666667,0,0,2026-01-30
U000747,45.89,3.75,0.0,5,PLN_STD,standard,499.0,,-61.18666666666667,1,0,2026-01-30
U000748,114.6925,7.75,0.0,5,PLN_STD,standard,499.0,,93.89000000000003,0,0,2026-01-30
U000749,162.8275,10.5,0.0,5,PLN_PREM,premium,799.0,,-82.59666666666669,0,0,2026-01-30
U000750,0.0,0.0,0.0,4,PLN_PREM,premium,799.0,,0.0,1,0,2026-01-30
U000751,37.1875,3.5,0.0,5,PLN_BASIC,basic,299.0,,-4.890000000000008,0,0,2026-01-30
U000752,100.49249999999999,5.5,0.0,5,PLN_PREM,premium,799.0,,-74.76333333333332,0,0,2026-01-30
U000753,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U000754,126.11,8.0,0.0,5,PLN_BASIC,basic,299.0,,-66.04,0,0,2026-01-30
U000755,61.425000000000004,4.0,0.0,5,PLN_BASIC,basic,299.0,,-71.68666666666668,0,0,2026-01-30
U000756,130.085,9.75,0.0,5,PLN_PREM,premium,799.0,,-28.24666666666667,0,0,2026-01-30
U000757,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000758,40.54,2.5,0.0,5,PLN_BASIC,basic,299.0,,30.173333333333332,0,0,2026-01-30
U000759,340.3826359440075,7.75,0.0,5,PLN_BASIC,basic,299.0,,-258.8301812586767,0,0,2026-01-30
U000760,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,0,0,2026-01-30
U000761,100.2975,6.75,0.0,5,PLN_STD,standard,499.0,,79.97666666666667,0,0,2026-01-30
U000762,142.18,9.75,0.0,5,PLN_STD,standard,499.0,,9.213333333333338,0,0,2026-01-30
U000763,174.4475,11.5,0.0,5,PLN_PREM,premium,799.0,,-8.44999999999996,0,0,2026-01-30
U000764,58.8325,6.0,0.0,5,PLN_BASIC,basic,299.0,,-54.910000000000004,0,0,2026-01-30
U000765,53.667500000000004,4.5,0.0,5,PLN_BASIC,basic,299.0,,21.990000000000002,0,0,2026-01-30
U000766,78.7775,6.25,0.0,5,PLN_BASIC,basic,299.0,,39.67,0,0,2026-01-30
U000767,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000768,51.7075,3.25,0.0,5,PLN_BASIC,basic,299.0,,10.349999999999994,0,0,2026-01-30
U000769,90.5675,6.25,0.0,5,PLN_STD,standard,499.0,,-100.85,0,0,2026-01-30
U000770,37.0475,2.25,0.0,5,PLN_BASIC,basic,299.0,,-27.42333333333333,0,0,2026-01-30
U000771,35.0525,3.0,0.0,5,PLN_BASIC,basic,299.0,,-46.73666666666667,0,0,2026-01-30
U000772,85.62,4.5,1.0,5,PLN_BASIC,basic,299.0,,-70.98666666666668,1,0,2026-01-30
U000773,107.69999999999999,6.25,0.0,5,PLN_PREM,premium,799.0,,29.40000000000002,0,0,2026-01-30
U000774,212.475,9.5,0.0,5,PLN_STD,standard,499.0,,-162.48666666666668,0,0,2026-01-30
U000775,80.31,3.75,0.0,5,PLN_STD,standard,499.0,,-7.480000000000018,0,0,2026-01-30
U000776,101.7125,6.0,0.0,5,PLN_PREM,premium,799.0,,-86.29666666666668,0,0,2026-01-30
U000777,170.68,8.25,0.0,5,PLN_BASIC,basic,299.0,,161.1333333333333,0,0,2026-01-30
U000778,74.2525,6.75,0.0,5,PLN_STD,standard,499.0,,-11.829999999999998,0,0,2026-01-30
U000779,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,0,0,2026-01-30
U000780,100.5425,6.75,0.0,5,PLN_BASIC,basic,299.0,,-93.99000000000001,0,0,2026-01-30
U000781,99.245,7.75,0.0,5,PLN_STD,standard,499.0,,0.1666666666666714,0,0,2026-01-30
U000782,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000783,125.3275,9.25,0.0,5,PLN_BASIC,basic,299.0,,117.33666666666664,0,0,2026-01-30
U000784,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000785,110.8125,6.0,0.0,5,PLN_BASIC,basic,299.0,,-59.390000000000015,0,0,2026-01-30
U000786,30.802500000000002,2.5,0.0,5,PLN_BASIC,basic,299.0,,25.503333333333334,0,0,2026-01-30
U000787,131.745,9.5,0.0,5,PLN_BASIC,basic,299.0,,-128.7133333333333,0,0,2026-01-30
U000788,125.715,7.75,0.0,5,PLN_STD,standard,499.0,,29.860000000000014,0,0,2026-01-30
U000789,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U000790,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000791,76.57000000000001,6.0,0.0,5,PLN_STD,standard,499.0,,23.173333333333332,0,0,2026-01-30
U000792,78.02250000000001,7.0,0.0,5,PLN_STD,standard,499.0,,-88.53666666666668,0,0,2026-01-30
U000793,151.055,10.25,0.0,5,PLN_PREM,premium,799.0,,16.113333333333344,0,0,2026-01-30
U000794,112.16,5.25,0.0,4,PLN_STD,standard,499.0,,-13.61333333333333,0,0,2026-01-30
U000795,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U000796,66.755,6.0,0.0,5,PLN_BASIC,basic,299.0,,-11.900000000000006,0,0,2026-01-30
U000797,249.635,13.75,0.0,5,PLN_PREM,premium,799.0,,-72.19333333333333,0,0,2026-01-30
U000798,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000799,108.0925,6.5,0.0,5,PLN_BASIC,basic,299.0,,-33.08333333333334,0,0,2026-01-30
U000800,45.3625,3.25,0.0,5,PLN_BASIC,basic,299.0,,-60.48333333333333,1,0,2026-01-30
U000801,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000802,76.1225,5.0,0.0,5,PLN_BASIC,basic,299.0,,3.769999999999982,0,0,2026-01-30
U000803,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000804,115.1525,6.5,0.0,5,PLN_BASIC,basic,299.0,,-153.53666666666666,0,0,2026-01-30
U000805,22.5875,1.0,0.0,5,PLN_BASIC,basic,299.0,,38.08333333333333,0,0,2026-01-30
U000806,58.1425,2.75,0.0,5,PLN_BASIC,basic,299.0,,-77.52333333333333,0,0,2026-01-30
U000807,81.94500000000001,6.5,0.0,4,PLN_STD,standard,499.0,,-89.27333333333334,0,0,2026-01-30
U000808,85.3475,5.0,0.0,5,PLN_BASIC,basic,299.0,,-30.59666666666667,0,0,2026-01-30
U000809,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000810,85.44,6.5,0.0,5,PLN_STD,standard,499.0,,-65.46666666666667,0,0,2026-01-30
U000811,168.23250000000002,10.5,0.0,5,PLN_PREM,premium,799.0,,-116.17666666666668,0,0,2026-01-30
U000812,46.324999999999996,3.5,0.0,5,PLN_BASIC,basic,299.0,,-38.83333333333333,0,0,2026-01-30
U000813,44.6125,2.5,0.0,5,PLN_BASIC,basic,299.0,,-38.843333333333334,0,0,2026-01-30
U000814,125.57,5.5,0.0,4,PLN_STD,standard,499.0,,-83.73333333333333,0,0,2026-01-30
U000815,34.1325,3.25,0.0,4,PLN_STD,standard,499.0,,37.38333333333334,0,0,2026-01-30
U000816,97.4125,6.75,0.0,5,PLN_STD,standard,499.0,,-129.88333333333333,0,0,2026-01-30
U000817,104.775,7.0,0.0,5,PLN_STD,standard,499.0,,-87.30000000000001,0,0,2026-01-30
U000818,55.775,6.0,0.0,5,PLN_BASIC,basic,299.0,,-49.58,0,0,2026-01-30
U000819,99.5875,4.75,0.0,5,PLN_PREM,premium,799.0,,-66.62333333333333,0,0,2026-01-30
U000820,64.825,5.75,0.0,4,PLN_STD,standard,499.0,,19.060000000000002,0,0,2026-01-30
U000821,45.4,3.75,0.0,5,PLN_BASIC,basic,299.0,,53.26666666666666,0,0,2026-01-30
U000822,181.09498486149454,9.25,0.0,5,PLN_PREM,premium,799.0,,56.12668685134062,0,0,2026-01-30
U000823,55.9675,4.0,0.0,5,PLN_STD,standard,499.0,,1.4033333333333289,0,0,2026-01-30
U000824,54.6525,4.0,0.0,5,PLN_BASIC,basic,299.0,,-39.20333333333333,0,0,2026-01-30
U000825,122.25999999999999,8.25,0.0,5,PLN_STD,standard,499.0,,-29.22666666666666,0,0,2026-01-30
U000826,72.9625,5.5,0.0,5,PLN_BASIC,basic,299.0,,-44.39,0,0,2026-01-30
U000827,117.2175,8.25,0.0,5,PLN_STD,standard,499.0,,10.309999999999988,0,0,2026-01-30
U000828,51.1425,3.75,0.0,5,PLN_BASIC,basic,299.0,,40.330000000000005,0,0,2026-01-30
U000829,75.18,5.0,0.0,4,PLN_PREM,premium,799.0,,48.800000000000004,0,1,2026-01-30
U000830,59.405,4.25,0.0,5,PLN_BASIC,basic,299.0,,-39.14,0,0,2026-01-30
U000831,117.35,8.5,0.0,5,PLN_STD,standard,499.0,,-57.40000000000002,0,0,2026-01-30
U000832,137.37,7.75,0.0,5,PLN_STD,standard,499.0,,-3.2399999999999807,0,0,2026-01-30
U000833,86.1525,5.0,0.0,5,PLN_STD,standard,499.0,,-37.669999999999995,0,0,2026-01-30
U000834,269.21750000000003,16.0,0.0,5,PLN_PREM,premium,799.0,,-169.25000000000003,0,0,2026-01-30
U000835,117.6575,7.75,0.0,5,PLN_STD,standard,499.0,,108.23,0,0,2026-01-30
U000836,118.6075,7.0,0.0,5,PLN_BASIC,basic,299.0,,-158.14333333333335,0,0,2026-01-30
U000837,107.7775,7.5,0.0,5,PLN_STD,standard,499.0,,-54.07666666666667,0,0,2026-01-30
U000838,229.6125,14.0,0.0,5,PLN_STD,standard,499.0,,-81.66999999999999,0,0,2026-01-30
U000839,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000840,219.64249999999998,12.5,0.0,5,PLN_PREM,premium,799.0,,-197.69666666666666,0,0,2026-01-30
U000841,72.1,6.5,0.0,5,PLN_BASIC,basic,299.0,,-28.653333333333336,0,0,2026-01-30
U000842,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000843,62.1075,3.25,0.0,5,PLN_PREM,premium,799.0,,-82.81,0,0,2026-01-30
U000844,69.375,4.0,0.0,5,PLN_BASIC,basic,299.0,,-56.980000000000004,0,0,2026-01-30
U000845,36.4025,3.25,0.0,4,PLN_STD,standard,499.0,,-2.230000000000004,0,0,2026-01-30
U000846,109.3825,7.0,0.0,5,PLN_PREM,premium,799.0,,-1.5233333333333121,0,0,2026-01-30
U000847,124.50750000000001,5.5,0.0,5,PLN_PREM,premium,799.0,,32.36333333333333,0,0,2026-01-30
U000848,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000849,80.6325,6.75,0.0,5,PLN_BASIC,basic,299.0,,-63.55,0,0,2026-01-30
U000850,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000851,93.6575,9.0,0.0,5,PLN_STD,standard,499.0,,40.68333333333334,0,0,2026-01-30
U000852,112.32749999999999,6.5,0.0,5,PLN_PREM,premium,799.0,,-25.343333333333348,0,0,2026-01-30
U000853,149.5625,9.25,0.0,5,PLN_PREM,premium,799.0,,-199.41666666666666,1,0,2026-01-30
U000854,100.5125,5.5,0.0,5,PLN_STD,standard,499.0,,18.983333333333334,0,0,2026-01-30
U000855,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U000856,58.09750000000001,3.5,0.0,5,PLN_BASIC,basic,299.0,,-23.903333333333336,0,0,2026-01-30
U000857,152.35750000000002,6.75,0.0,5,PLN_STD,standard,499.0,,75.41666666666669,0,0,2026-01-30
U000858,48.485,2.25,0.0,5,PLN_BASIC,basic,299.0,,-64.64666666666666,0,0,2026-01-30
U000859,43.555,3.25,0.0,5,PLN_BASIC,basic,299.0,,-24.860000000000003,0,0,2026-01-30
U000860,238.08499999999998,11.25,0.0,5,PLN_PREM,premium,799.0,,-107.19333333333333,0,0,2026-01-30
U000861,178.255,10.75,1.0,5,PLN_PREM,premium,799.0,,-80.00666666666666,0,0,2026-01-30
U000862,39.28,2.75,0.0,5,PLN_BASIC,basic,299.0,,-3.8399999999999963,0,0,2026-01-30
U000863,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000864,118.395,7.75,0.0,4,PLN_STD,standard,499.0,,-20.36666666666666,0,0,2026-01-30
U000865,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U000866,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U000867,50.722500000000004,4.5,0.0,5,PLN_BASIC,basic,299.0,,-37.08333333333334,0,0,2026-01-30
U000868,78.4725,5.5,0.0,5,PLN_STD,standard,499.0,,-104.63,0,0,2026-01-30
U000869,0.0,0.0,0.0,5,PLN_PREM,premium,799.0,,0.0,0,0,2026-01-30
